toml	0.9.12+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml	1.1.3+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml_datetime	0.7.5+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml_datetime	1.1.1+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml_edit	0.25.13+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml_parser	1.1.2+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
toml_writer	1.1.2+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/toml-rs/toml
tracing	0.1.44	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/tokio-rs/tracing
tracing-attributes	0.1.31	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/tokio-rs/tracing
tracing-core	0.1.36	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/tokio-rs/tracing
ttf-parser	0.25.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/harfbuzz/ttf-parser
typed-index-collections	3.5.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/zheland/typed-index-collections
udev	0.9.3	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/Smithay/udev-rs
uds_windows	1.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/haraldh/rust_uds_windows
unicase	2.9.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/seanmonstar/unicase
unicode-bidi	0.3.18	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/servo/unicode-bidi
unicode-bidi-mirroring	0.4.0	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/RazrFalcon/unicode-bidi-mirroring
unicode-ccc	0.4.0	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/RazrFalcon/unicode-ccc
unicode-ident	1.0.24	registry+https://github.com/rust-lang/crates.io-index	(MIT OR Apache-2.0) AND Unicode-3.0	https://github.com/dtolnay/unicode-ident
unicode-linebreak	0.1.5	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0	https://github.com/axelf4/unicode-linebreak
unicode-properties	0.1.4	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/unicode-rs/unicode-properties
unicode-script	0.5.8	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/unicode-rs/unicode-script
unicode-segmentation	1.13.3	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/unicode-rs/unicode-segmentation
unicode-vo	0.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/RazrFalcon/unicode-vo
unicode-width	0.2.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/unicode-rs/unicode-width
unicode-xid	0.2.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/unicode-rs/unicode-xid
unty	0.0.4	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/bincode-org/unty
url	2.5.8	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/servo/rust-url
usvg	0.47.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/linebender/resvg
utf8_iter	1.0.4	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/hsivonen/utf8_iter
uuid	1.24.0	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/uuid-rs/uuid
v_frame	0.3.9	registry+https://github.com/rust-lang/crates.io-index	BSD-2-Clause	https://github.com/rust-av/v_frame
version_check	0.9.5	registry+https://github.com/rust-lang/crates.io-index	MIT/Apache-2.0	https://github.com/SergioBenitez/version_check
vtable	0.5.0	git+https://github.com/slint-ui/slint.git?rev=3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f#3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f	MIT OR Apache-2.0	https://github.com/slint-ui/slint
vtable-macro	0.5.0	git+https://github.com/slint-ui/slint.git?rev=3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f#3c5e0a606d8843fabaf00c5fbbde4fd5be08ba4f	MIT OR Apache-2.0	https://github.com/slint-ui/slint
walkdir	2.5.0	registry+https://github.com/rust-lang/crates.io-index	Unlicense/MIT	https://github.com/BurntSushi/walkdir
wasip2	1.0.4+wasi-0.2.12	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/wasi-rs
wasm-bindgen	0.2.126	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen
wasm-bindgen-futures	0.4.76	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/futures
wasm-bindgen-macro	0.2.126	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/macro
wasm-bindgen-macro-support	0.2.126	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/macro-support
wasm-bindgen-shared	0.2.126	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/shared
web-sys	0.3.103	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/web-sys
web-time	1.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/daxpedda/web-time
webbrowser	1.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/amodm/webbrowser-rs
weezl	0.1.12	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/image-rs/weezl
winapi-util	0.1.11	registry+https://github.com/rust-lang/crates.io-index	Unlicense OR MIT	https://github.com/BurntSushi/winapi-util
windows	0.62.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-collections	0.3.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-core	0.62.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-future	0.3.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-implement	0.60.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-interface	0.59.3	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-link	0.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-numerics	0.3.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-result	0.4.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-strings	0.5.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-sys	0.48.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-sys	0.52.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-sys	0.59.0	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-sys	0.61.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-targets	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-targets	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows-threading	0.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_aarch64_gnullvm	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_aarch64_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_aarch64_msvc	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_aarch64_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_i686_gnu	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_i686_gnu	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_i686_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_i686_msvc	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_i686_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_gnu	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_gnu	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_gnullvm	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_msvc	0.48.5	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
windows_x86_64_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/microsoft/windows-rs
winit	0.30.13	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0	https://github.com/rust-windowing/winit
winnow	0.7.15	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/winnow-rs/winnow
winnow	1.0.4	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/winnow-rs/winnow
wit-bindgen	0.57.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/wit-bindgen
write-fonts	0.49.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/googlefonts/fontations
writeable	0.6.3	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
x11rb	0.13.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/psychon/x11rb
x11rb-protocol	0.13.2	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/psychon/x11rb
xattr	1.6.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0	https://github.com/Stebalien/xattr
xkbcommon	0.9.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-x-bindings/xkbcommon-rs
xkbcommon-dl	0.4.2	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/rust-windowing/xkbcommon-dl
xkeysym	0.2.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	https://github.com/notgull/xkeysym
xml-rs	0.8.28	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/kornelski/xml-rs
xmlwriter	0.1.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/RazrFalcon/xmlwriter
y4m	0.8.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/image-rs/y4m.git
yazi	0.2.1	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/dfrg/yazi
yeslogic-fontconfig-sys	6.0.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/yeslogic/fontconfig-rs
yoke	0.8.3	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
yoke-derive	0.8.2	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zbus	5.18.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
zbus_macros	5.18.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
zbus_names	4.3.4	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
zeno	0.3.3	registry+https://github.com/rust-lang/crates.io-index	Apache-2.0 OR MIT	https://github.com/dfrg/zeno
zerocopy	0.8.55	registry+https://github.com/rust-lang/crates.io-index	BSD-2-Clause OR Apache-2.0 OR MIT	https://github.com/google/zerocopy
zerocopy-derive	0.8.55	registry+https://github.com/rust-lang/crates.io-index	BSD-2-Clause OR Apache-2.0 OR MIT	https://github.com/google/zerocopy
zerofrom	0.1.8	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zerofrom-derive	0.1.7	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zerotrie	0.2.4	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zerovec	0.11.6	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zerovec-derive	0.11.3	registry+https://github.com/rust-lang/crates.io-index	Unicode-3.0	https://github.com/unicode-org/icu4x
zmij	1.0.23	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/dtolnay/zmij
zune-core	0.5.1	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	https://github.com/etemesi254/zune-image
zune-inflate	0.2.54	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	-
zune-jpeg	0.5.15	registry+https://github.com/rust-lang/crates.io-index	MIT OR Apache-2.0 OR Zlib	https://github.com/etemesi254/zune-image/tree/dev/crates/zune-jpeg
zvariant	5.13.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
zvariant_derive	5.13.1	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
zvariant_utils	3.5.0	registry+https://github.com/rust-lang/crates.io-index	MIT	https://github.com/z-galaxy/zbus/
